,LOCATION,INDICATOR,TIME,Value
2482,GBR,TRADEGOOD,2002-Q4,-2.192596
2483,GBR,TRADEGOOD,2003-Q1,5.189332
2484,GBR,TRADEGOOD,2003-Q2,0.6028925
2485,GBR,TRADEGOOD,2003-Q3,1.570241
2486,GBR,TRADEGOOD,2003-Q4,4.790846
2487,GBR,TRADEGOOD,2004-Q1,5.553982
2488,GBR,TRADEGOOD,2004-Q2,-0.2472314
2489,GBR,TRADEGOOD,2004-Q3,3.286772
2490,GBR,TRADEGOOD,2004-Q4,6.297967
2491,GBR,TRADEGOOD,2005-Q1,0.3299049
2492,GBR,TRADEGOOD,2005-Q2,3.894269
2493,GBR,TRADEGOOD,2005-Q3,1.660396
2494,GBR,TRADEGOOD,2005-Q4,3.552773
2495,GBR,TRADEGOOD,2006-Q1,12.44074
2496,GBR,TRADEGOOD,2006-Q2,10.83244
2497,GBR,TRADEGOOD,2006-Q3,-17.84984
2498,GBR,TRADEGOOD,2006-Q4,0.9967391
2499,GBR,TRADEGOOD,2007-Q1,-0.07873169
2500,GBR,TRADEGOOD,2007-Q2,4.009708
2501,GBR,TRADEGOOD,2007-Q3,2.613473
2502,GBR,TRADEGOOD,2007-Q4,4.934044
2503,GBR,TRADEGOOD,2008-Q1,1.977936
2504,GBR,TRADEGOOD,2008-Q2,4.185401
2505,GBR,TRADEGOOD,2008-Q3,-3.127303
2506,GBR,TRADEGOOD,2008-Q4,-22.8356
2507,GBR,TRADEGOOD,2009-Q1,-13.32438
2508,GBR,TRADEGOOD,2009-Q2,5.568687
2509,GBR,TRADEGOOD,2009-Q3,8.848783
2510,GBR,TRADEGOOD,2009-Q4,5.239865
2511,GBR,TRADEGOOD,2010-Q1,-1.212736
2512,GBR,TRADEGOOD,2010-Q2,0.8319377
2513,GBR,TRADEGOOD,2010-Q3,6.089008
2514,GBR,TRADEGOOD,2010-Q4,5.155378
2515,GBR,TRADEGOOD,2011-Q1,7.756052
2516,GBR,TRADEGOOD,2011-Q2,2.065474
2517,GBR,TRADEGOOD,2011-Q3,-0.4799911
2518,GBR,TRADEGOOD,2011-Q4,-0.02975427
2519,GBR,TRADEGOOD,2012-Q1,-0.7100726
2520,GBR,TRADEGOOD,2012-Q2,-2.336374
2521,GBR,TRADEGOOD,2012-Q3,2.126036
2522,GBR,TRADEGOOD,2012-Q4,-1.284451
2523,GBR,TRADEGOOD,2013-Q1,-0.6054226
2524,GBR,TRADEGOOD,2013-Q2,-0.3440277
2525,GBR,TRADEGOOD,2013-Q3,0.1195435
2526,GBR,TRADEGOOD,2013-Q4,2.92105
2527,GBR,TRADEGOOD,2014-Q1,1.779466
2528,GBR,TRADEGOOD,2014-Q2,-0.7403752
2529,GBR,TRADEGOOD,2014-Q3,-1.724089
2530,GBR,TRADEGOOD,2014-Q4,-3.718675
2531,GBR,TRADEGOOD,2015-Q1,-7.032862
2532,GBR,TRADEGOOD,2015-Q2,4.444219
2533,GBR,TRADEGOOD,2015-Q3,-3.599149
2534,GBR,TRADEGOOD,2015-Q4,-2.546365
2535,GBR,TRADEGOOD,2016-Q1,-3.617122
2536,GBR,TRADEGOOD,2016-Q2,4.088035
2537,GBR,TRADEGOOD,2016-Q3,-6.328027
2538,GBR,TRADEGOOD,2016-Q4,0.6529551
2539,GBR,TRADEGOOD,2017-Q1,3.246267
2540,GBR,TRADEGOOD,2017-Q2,4.254515
2541,GBR,TRADEGOOD,2017-Q3,3.730021
2542,GBR,TRADEGOOD,2017-Q4,2.817002
2543,GBR,TRADEGOOD,2018-Q1,5.818637
2544,GBR,TRADEGOOD,2018-Q2,-3.390856
2545,GBR,TRADEGOOD,2018-Q3,-0.5309966
2546,GBR,TRADEGOOD,2018-Q4,-3.523424
2547,GBR,TRADEGOOD,2019-Q1,5.070877
2548,GBR,TRADEGOOD,2019-Q2,-6.402763
2549,GBR,TRADEGOOD,2019-Q3,-1.857164
2550,GBR,TRADEGOOD,2019-Q4,0.9576353
2551,GBR,TRADEGOOD,2020-Q1,-4.596702
2552,USA,TRADEGOOD,1998-Q2,-3.123307
2553,USA,TRADEGOOD,1998-Q3,-0.7511374
2554,USA,TRADEGOOD,1998-Q4,3.992042
2555,USA,TRADEGOOD,1999-Q1,-3.457913
2556,USA,TRADEGOOD,1999-Q2,1.148959
2557,USA,TRADEGOOD,1999-Q3,3.875068
2558,USA,TRADEGOOD,1999-Q4,3.815718
2559,USA,TRADEGOOD,2000-Q1,2.919257
2560,USA,TRADEGOOD,2000-Q2,2.847618
2561,USA,TRADEGOOD,2000-Q3,3.925187
2562,USA,TRADEGOOD,2000-Q4,-0.8376609
2563,USA,TRADEGOOD,2001-Q1,-1.514407
2564,USA,TRADEGOOD,2001-Q2,-4.407817
2565,USA,TRADEGOOD,2001-Q3,-6.584647
2566,USA,TRADEGOOD,2001-Q4,-3.167903
2567,USA,TRADEGOOD,2002-Q1,-1.287647
2568,USA,TRADEGOOD,2002-Q2,4.374601
2569,USA,TRADEGOOD,2002-Q3,1.160012
2570,USA,TRADEGOOD,2002-Q4,-1.848639
2571,USA,TRADEGOOD,2003-Q1,1.336443
2572,USA,TRADEGOOD,2003-Q2,0.8398157
2573,USA,TRADEGOOD,2003-Q3,1.93724
2574,USA,TRADEGOOD,2003-Q4,5.249659
2575,USA,TRADEGOOD,2004-Q1,3.157759
2576,USA,TRADEGOOD,2004-Q2,2.90668
2577,USA,TRADEGOOD,2004-Q3,1.604991
2578,USA,TRADEGOOD,2004-Q4,2.723234
2579,USA,TRADEGOOD,2005-Q1,2.694602
2580,USA,TRADEGOOD,2005-Q2,4.092877
2581,USA,TRADEGOOD,2005-Q3,-0.1701002
2582,USA,TRADEGOOD,2005-Q4,3.846345
2583,USA,TRADEGOOD,2006-Q1,4.961335
2584,USA,TRADEGOOD,2006-Q2,3.595923
2585,USA,TRADEGOOD,2006-Q3,1.70723
2586,USA,TRADEGOOD,2006-Q4,3.581857
2587,USA,TRADEGOOD,2007-Q1,1.807598
2588,USA,TRADEGOOD,2007-Q2,3.517999
2589,USA,TRADEGOOD,2007-Q3,3.239361
2590,USA,TRADEGOOD,2007-Q4,3.608566
2591,USA,TRADEGOOD,2008-Q1,5.30763
2592,USA,TRADEGOOD,2008-Q2,5.996936
2593,USA,TRADEGOOD,2008-Q3,1.396163
2594,USA,TRADEGOOD,2008-Q4,-14.89113
2595,USA,TRADEGOOD,2009-Q1,-13.75401
2596,USA,TRADEGOOD,2009-Q2,-0.248786
2597,USA,TRADEGOOD,2009-Q3,6.826303
2598,USA,TRADEGOOD,2009-Q4,7.664074
2599,USA,TRADEGOOD,2010-Q1,4.736635
2600,USA,TRADEGOOD,2010-Q2,3.65676
2601,USA,TRADEGOOD,2010-Q3,3.200942
2602,USA,TRADEGOOD,2010-Q4,6.16672
2603,USA,TRADEGOOD,2011-Q1,3.905752
2604,USA,TRADEGOOD,2011-Q2,3.834572
2605,USA,TRADEGOOD,2011-Q3,2.257262
2606,USA,TRADEGOOD,2011-Q4,0.6050848
2607,USA,TRADEGOOD,2012-Q1,0.9217778
2608,USA,TRADEGOOD,2012-Q2,1.149914
2609,USA,TRADEGOOD,2012-Q3,-0.0237218
2610,USA,TRADEGOOD,2012-Q4,-0.2633228
2611,USA,TRADEGOOD,2013-Q1,0.7545589
2612,USA,TRADEGOOD,2013-Q2,0.5654024
2613,USA,TRADEGOOD,2013-Q3,0.4341091
2614,USA,TRADEGOOD,2013-Q4,2.513861
2615,USA,TRADEGOOD,2014-Q1,-0.8851576
2616,USA,TRADEGOOD,2014-Q2,1.577052
2617,USA,TRADEGOOD,2014-Q3,0.7895786
2618,USA,TRADEGOOD,2014-Q4,-0.8793936
2619,USA,TRADEGOOD,2015-Q1,-5.869784
2620,USA,TRADEGOOD,2015-Q2,0.3356416
2621,USA,TRADEGOOD,2015-Q3,-2.166806
2622,USA,TRADEGOOD,2015-Q4,-3.188836
2623,USA,TRADEGOOD,2016-Q1,-2.988068
2624,USA,TRADEGOOD,2016-Q2,2.139261
2625,USA,TRADEGOOD,2016-Q3,2.793441
2626,USA,TRADEGOOD,2016-Q4,-0.05247342
2627,USA,TRADEGOOD,2017-Q1,2.799601
2628,USA,TRADEGOOD,2017-Q2,0.06423385
2629,USA,TRADEGOOD,2017-Q3,1.415658
2630,USA,TRADEGOOD,2017-Q4,4.02867
2631,USA,TRADEGOOD,2018-Q1,2.270477
2632,USA,TRADEGOOD,2018-Q2,3.161254
2633,USA,TRADEGOOD,2018-Q3,-1.530891
2634,USA,TRADEGOOD,2018-Q4,-0.1778642
2635,USA,TRADEGOOD,2019-Q1,-0.2217044
2636,USA,TRADEGOOD,2019-Q2,-0.8661347
2637,USA,TRADEGOOD,2019-Q3,-0.4825539
2638,USA,TRADEGOOD,2019-Q4,-0.5413222
2639,USA,TRADEGOOD,2020-Q1,-2.105111
2640,ARG,TRADEGOOD,1998-Q2,4.174582
2641,ARG,TRADEGOOD,1998-Q3,-1.995667
2642,ARG,TRADEGOOD,1998-Q4,-9.01331
2643,ARG,TRADEGOOD,1999-Q1,-7.743187
2644,ARG,TRADEGOOD,1999-Q2,0.8067577
2645,ARG,TRADEGOOD,1999-Q3,-0.4579513
2646,ARG,TRADEGOOD,1999-Q4,9.205753
2647,ARG,TRADEGOOD,2000-Q1,3.023019
2648,ARG,TRADEGOOD,2000-Q2,2.552857
2649,ARG,TRADEGOOD,2000-Q3,-1.584087
2650,ARG,TRADEGOOD,2000-Q4,6.656918
2651,ARG,TRADEGOOD,2001-Q1,-3.332727
2652,ARG,TRADEGOOD,2001-Q2,1.573079
2653,ARG,TRADEGOOD,2001-Q3,-0.1492347
2654,ARG,TRADEGOOD,2001-Q4,-6.222982
2655,ARG,TRADEGOOD,2002-Q1,1.207218
2656,ARG,TRADEGOOD,2002-Q2,-4.648333
2657,ARG,TRADEGOOD,2002-Q3,4.95253
2658,ARG,TRADEGOOD,2002-Q4,4.192881
2659,ARG,TRADEGOOD,2003-Q1,10.97049
2660,ARG,TRADEGOOD,2003-Q2,3.428877
2661,ARG,TRADEGOOD,2003-Q3,-6.311506
2662,ARG,TRADEGOOD,2003-Q4,6.166398
2663,ARG,TRADEGOOD,2004-Q1,9.01278
2664,ARG,TRADEGOOD,2004-Q2,2.947671
2665,ARG,TRADEGOOD,2004-Q3,-0.7307453
2666,ARG,TRADEGOOD,2004-Q4,7.692795
2667,ARG,TRADEGOOD,2005-Q1,4.408072
2668,ARG,TRADEGOOD,2005-Q2,2.819887
2669,ARG,TRADEGOOD,2005-Q3,4.568919
2670,ARG,TRADEGOOD,2005-Q4,3.899398
2671,ARG,TRADEGOOD,2006-Q1,5.652054
2672,ARG,TRADEGOOD,2006-Q2,-3.011947
2673,ARG,TRADEGOOD,2006-Q3,3.473398
2674,ARG,TRADEGOOD,2006-Q4,14.38467
2675,ARG,TRADEGOOD,2007-Q1,-1.805727
2676,ARG,TRADEGOOD,2007-Q2,-1.629683
2677,ARG,TRADEGOOD,2007-Q3,6.777575
2678,ARG,TRADEGOOD,2007-Q4,29.80505
2679,ARG,TRADEGOOD,2008-Q1,7.035086
2680,ARG,TRADEGOOD,2008-Q2,-13.53935
2681,ARG,TRADEGOOD,2008-Q3,22.79136
2682,ARG,TRADEGOOD,2008-Q4,-20.62709
2683,ARG,TRADEGOOD,2009-Q1,-11.88258
2684,ARG,TRADEGOOD,2009-Q2,2.5391
2685,ARG,TRADEGOOD,2009-Q3,-9.973666
2686,ARG,TRADEGOOD,2009-Q4,17.76756
2687,ARG,TRADEGOOD,2010-Q1,1.975669
2688,ARG,TRADEGOOD,2010-Q2,14.36478
2689,ARG,TRADEGOOD,2010-Q3,-0.9444367
2690,ARG,TRADEGOOD,2010-Q4,4.271863
2691,ARG,TRADEGOOD,2011-Q1,10.52114
2692,ARG,TRADEGOOD,2011-Q2,1.796677
2693,ARG,TRADEGOOD,2011-Q3,5.602473
2694,ARG,TRADEGOOD,2011-Q4,-1.104208
2695,ARG,TRADEGOOD,2012-Q1,-2.982157
2696,ARG,TRADEGOOD,2012-Q2,-10.60042
2697,ARG,TRADEGOOD,2012-Q3,10.95587
2698,ARG,TRADEGOOD,2012-Q4,0.6061754
2699,ARG,TRADEGOOD,2013-Q1,-6.616466
2700,ARG,TRADEGOOD,2013-Q2,8.421449
2701,ARG,TRADEGOOD,2013-Q3,-8.253344
2702,ARG,TRADEGOOD,2013-Q4,-11.60498
2703,ARG,TRADEGOOD,2014-Q1,-3.340224
2704,ARG,TRADEGOOD,2014-Q2,15.7608
2705,ARG,TRADEGOOD,2014-Q3,-7.890243
2706,ARG,TRADEGOOD,2014-Q4,-9.040413
2707,ARG,TRADEGOOD,2015-Q1,-9.901827
2708,ARG,TRADEGOOD,2015-Q2,4.790211
2709,ARG,TRADEGOOD,2015-Q3,-1.494192
2710,ARG,TRADEGOOD,2015-Q4,-12.45373
2711,ARG,TRADEGOOD,2016-Q1,10.22867
2712,ARG,TRADEGOOD,2016-Q2,1.089911
2713,ARG,TRADEGOOD,2016-Q3,1.779663
2714,ARG,TRADEGOOD,2016-Q4,0.974345
2715,ARG,TRADEGOOD,2017-Q1,0.371533
2716,ARG,TRADEGOOD,2017-Q2,-4.094572
2717,ARG,TRADEGOOD,2017-Q3,4.271219
2718,ARG,TRADEGOOD,2017-Q4,0.1882099
2719,ARG,TRADEGOOD,2018-Q1,10.99317
2720,ARG,TRADEGOOD,2018-Q2,-11.73152
2721,ARG,TRADEGOOD,2018-Q3,0.03433034
2722,ARG,TRADEGOOD,2018-Q4,11.75205
2723,ARG,TRADEGOOD,2019-Q1,1.468749
2724,ARG,TRADEGOOD,2019-Q2,-6.881451
2725,ARG,TRADEGOOD,2019-Q3,2.920708
2726,ARG,TRADEGOOD,2019-Q4,10.65348
2727,ARG,TRADEGOOD,2020-Q1,-12.80155
2728,BRA,TRADEGOOD,1998-Q2,-0.1338162
2729,BRA,TRADEGOOD,1998-Q3,-9.251574
2730,BRA,TRADEGOOD,1998-Q4,-5.802124
2731,BRA,TRADEGOOD,1999-Q1,-1.487917
2732,BRA,TRADEGOOD,1999-Q2,4.686002
2733,BRA,TRADEGOOD,1999-Q3,-4.039422
2734,BRA,TRADEGOOD,1999-Q4,12.35847
2735,BRA,TRADEGOOD,2000-Q1,3.329629
2736,BRA,TRADEGOOD,2000-Q2,2.097135
2737,BRA,TRADEGOOD,2000-Q3,2.768297
2738,BRA,TRADEGOOD,2000-Q4,-1.883134
2739,BRA,TRADEGOOD,2001-Q1,12.98508
2740,BRA,TRADEGOOD,2001-Q2,-5.395865
2741,BRA,TRADEGOOD,2001-Q3,-3.717653
2742,BRA,TRADEGOOD,2001-Q4,-3.129504
2743,BRA,TRADEGOOD,2002-Q1,-1.069332
2744,BRA,TRADEGOOD,2002-Q2,-5.575011
2745,BRA,TRADEGOOD,2002-Q3,31.14701
2746,BRA,TRADEGOOD,2002-Q4,-0.9118466
2747,BRA,TRADEGOOD,2003-Q1,3.218812
2748,BRA,TRADEGOOD,2003-Q2,1.699774
2749,BRA,TRADEGOOD,2003-Q3,2.947351
2750,BRA,TRADEGOOD,2003-Q4,11.29373
2751,BRA,TRADEGOOD,2004-Q1,7.400467
2752,BRA,TRADEGOOD,2004-Q2,7.698085
2753,BRA,TRADEGOOD,2004-Q3,5.795021
2754,BRA,TRADEGOOD,2004-Q4,1.596038
2755,BRA,TRADEGOOD,2005-Q1,12.74452
2756,BRA,TRADEGOOD,2005-Q2,1.932262
2757,BRA,TRADEGOOD,2005-Q3,5.235159
2758,BRA,TRADEGOOD,2005-Q4,5.705504
2759,BRA,TRADEGOOD,2006-Q1,4.919238
2760,BRA,TRADEGOOD,2006-Q2,-7.880954
2761,BRA,TRADEGOOD,2006-Q3,18.8081
2762,BRA,TRADEGOOD,2006-Q4,0.9341003
2763,BRA,TRADEGOOD,2007-Q1,4.831424
2764,BRA,TRADEGOOD,2007-Q2,-1.510683
2765,BRA,TRADEGOOD,2007-Q3,3.014135
2766,BRA,TRADEGOOD,2007-Q4,11.26686
2767,BRA,TRADEGOOD,2008-Q1,-0.1367385
2768,BRA,TRADEGOOD,2008-Q2,14.94434
2769,BRA,TRADEGOOD,2008-Q3,7.466716
2770,BRA,TRADEGOOD,2008-Q4,-15.10892
2771,BRA,TRADEGOOD,2009-Q1,-22.25219
2772,BRA,TRADEGOOD,2009-Q2,4.640186
2773,BRA,TRADEGOOD,2009-Q3,2.234807
2774,BRA,TRADEGOOD,2009-Q4,6.842234
2775,BRA,TRADEGOOD,2010-Q1,9.761456
2776,BRA,TRADEGOOD,2010-Q2,7.438621
2777,BRA,TRADEGOOD,2010-Q3,5.852791
2778,BRA,TRADEGOOD,2010-Q4,10.82497
2779,BRA,TRADEGOOD,2011-Q1,4.218961
2780,BRA,TRADEGOOD,2011-Q2,7.654521
2781,BRA,TRADEGOOD,2011-Q3,3.931722
2782,BRA,TRADEGOOD,2011-Q4,0.877117
2783,BRA,TRADEGOOD,2012-Q1,-7.543752
2784,BRA,TRADEGOOD,2012-Q2,-3.232865
2785,BRA,TRADEGOOD,2012-Q3,-1.158224
2786,BRA,TRADEGOOD,2012-Q4,3.518349
2787,BRA,TRADEGOOD,2013-Q1,-5.779971
2788,BRA,TRADEGOOD,2013-Q2,3.117645
2789,BRA,TRADEGOOD,2013-Q3,-2.00009
2790,BRA,TRADEGOOD,2013-Q4,2.762556
2791,BRA,TRADEGOOD,2014-Q1,-4.824695
2792,BRA,TRADEGOOD,2014-Q2,2.112878
2793,BRA,TRADEGOOD,2014-Q3,-2.667685
2794,BRA,TRADEGOOD,2014-Q4,-8.659273
2795,BRA,TRADEGOOD,2015-Q1,-6.126491
2796,BRA,TRADEGOOD,2015-Q2,-0.5847918
2797,BRA,TRADEGOOD,2015-Q3,-4.52566
2798,BRA,TRADEGOOD,2015-Q4,-0.4268982
2799,BRA,TRADEGOOD,2016-Q1,-3.116632
2800,BRA,TRADEGOOD,2016-Q2,3.977364
2801,BRA,TRADEGOOD,2016-Q3,-2.798535
2802,BRA,TRADEGOOD,2016-Q4,0.1299052
2803,BRA,TRADEGOOD,2017-Q1,25.47019
2804,BRA,TRADEGOOD,2017-Q2,-3.985811
2805,BRA,TRADEGOOD,2017-Q3,-2.366504
2806,BRA,TRADEGOOD,2017-Q4,3.013955
2807,BRA,TRADEGOOD,2018-Q1,9.6069
2808,BRA,TRADEGOOD,2018-Q2,-5.938999
2809,BRA,TRADEGOOD,2018-Q3,2.16545
2810,BRA,TRADEGOOD,2018-Q4,7.355092
2811,BRA,TRADEGOOD,2019-Q1,-7.713704
2812,BRA,TRADEGOOD,2019-Q2,-3.074197
2813,BRA,TRADEGOOD,2019-Q3,-0.2027081
2814,BRA,TRADEGOOD,2019-Q4,3.804719
2815,BRA,TRADEGOOD,2020-Q1,-6.508526
2816,CHL,TRADEGOOD,1998-Q2,1.148533
2817,CHL,TRADEGOOD,1998-Q3,-2.355917
2818,CHL,TRADEGOOD,1998-Q4,-1.396158
2819,CHL,TRADEGOOD,1999-Q1,3.471038
2820,CHL,TRADEGOOD,1999-Q2,-0.6416407
2821,CHL,TRADEGOOD,1999-Q3,5.431047
2822,CHL,TRADEGOOD,1999-Q4,6.741884
2823,CHL,TRADEGOOD,2000-Q1,5.140515
2824,CHL,TRADEGOOD,2000-Q2,-7.815219
2825,CHL,TRADEGOOD,2000-Q3,12.69341
2826,CHL,TRADEGOOD,2000-Q4,-3.059663
2827,CHL,TRADEGOOD,2001-Q1,-2.281789
2828,CHL,TRADEGOOD,2001-Q2,-2.256745
2829,CHL,TRADEGOOD,2001-Q3,-7.032259
2830,CHL,TRADEGOOD,2001-Q4,1.399263
2831,CHL,TRADEGOOD,2002-Q1,0.8684185
2832,CHL,TRADEGOOD,2002-Q2,5.665658
2833,CHL,TRADEGOOD,2002-Q3,-8.413498
2834,CHL,TRADEGOOD,2002-Q4,10.65224
2835,CHL,TRADEGOOD,2003-Q1,5.498965
2836,CHL,TRADEGOOD,2003-Q2,2.352487
2837,CHL,TRADEGOOD,2003-Q3,7.311834
2838,CHL,TRADEGOOD,2003-Q4,11.27181
2839,CHL,TRADEGOOD,2004-Q1,21.50501
2840,CHL,TRADEGOOD,2004-Q2,3.294969
2841,CHL,TRADEGOOD,2004-Q3,15.63205
2842,CHL,TRADEGOOD,2004-Q4,2.795653
2843,CHL,TRADEGOOD,2005-Q1,0.1007598
2844,CHL,TRADEGOOD,2005-Q2,8.266644
2845,CHL,TRADEGOOD,2005-Q3,9.185077
2846,CHL,TRADEGOOD,2005-Q4,14.30962
2847,CHL,TRADEGOOD,2006-Q1,9.285847
2848,CHL,TRADEGOOD,2006-Q2,14.49266
2849,CHL,TRADEGOOD,2006-Q3,3.018974
2850,CHL,TRADEGOOD,2006-Q4,-7.956686
2851,CHL,TRADEGOOD,2007-Q1,10.55145
2852,CHL,TRADEGOOD,2007-Q2,10.38562
2853,CHL,TRADEGOOD,2007-Q3,-3.675553
2854,CHL,TRADEGOOD,2007-Q4,0.4018486
2855,CHL,TRADEGOOD,2008-Q1,9.304522
2856,CHL,TRADEGOOD,2008-Q2,-6.150002
2857,CHL,TRADEGOOD,2008-Q3,-10.50936
2858,CHL,TRADEGOOD,2008-Q4,-25.70707
2859,CHL,TRADEGOOD,2009-Q1,-4.22341
2860,CHL,TRADEGOOD,2009-Q2,12.76722
2861,CHL,TRADEGOOD,2009-Q3,12.77061
2862,CHL,TRADEGOOD,2009-Q4,19.45877
2863,CHL,TRADEGOOD,2010-Q1,-9.073963
2864,CHL,TRADEGOOD,2010-Q2,2.683759
2865,CHL,TRADEGOOD,2010-Q3,20.41095
2866,CHL,TRADEGOOD,2010-Q4,6.209068
2867,CHL,TRADEGOOD,2011-Q1,-1.605646
2868,CHL,TRADEGOOD,2011-Q2,3.634234
2869,CHL,TRADEGOOD,2011-Q3,-3.344874
2870,CHL,TRADEGOOD,2011-Q4,2.1739
2871,CHL,TRADEGOOD,2012-Q1,-3.942154
2872,CHL,TRADEGOOD,2012-Q2,-2.366979
2873,CHL,TRADEGOOD,2012-Q3,-5.144025
2874,CHL,TRADEGOOD,2012-Q4,13.20155
2875,CHL,TRADEGOOD,2013-Q1,-10.44611
2876,CHL,TRADEGOOD,2013-Q2,6.231452
2877,CHL,TRADEGOOD,2013-Q3,-1.337751
2878,CHL,TRADEGOOD,2013-Q4,-1.949663
2879,CHL,TRADEGOOD,2014-Q1,-0.4042032
2880,CHL,TRADEGOOD,2014-Q2,1.747551
2881,CHL,TRADEGOOD,2014-Q3,-3.605329
2882,CHL,TRADEGOOD,2014-Q4,-2.938162
2883,CHL,TRADEGOOD,2015-Q1,-5.836081
2884,CHL,TRADEGOOD,2015-Q2,-7.276788
2885,CHL,TRADEGOOD,2015-Q3,-6.454814
2886,CHL,TRADEGOOD,2015-Q4,-3.156644
2887,CHL,TRADEGOOD,2016-Q1,4.694848
2888,CHL,TRADEGOOD,2016-Q2,-2.725546
2889,CHL,TRADEGOOD,2016-Q3,3.329693
2890,CHL,TRADEGOOD,2016-Q4,6.433846
2891,CHL,TRADEGOOD,2017-Q1,-3.552163
2892,CHL,TRADEGOOD,2017-Q2,4.467031
2893,CHL,TRADEGOOD,2017-Q3,13.66804
2894,CHL,TRADEGOOD,2017-Q4,2.995457
2895,CHL,TRADEGOOD,2018-Q1,1.301767
2896,CHL,TRADEGOOD,2018-Q2,-2.33962
2897,CHL,TRADEGOOD,2018-Q3,-1.678241
2898,CHL,TRADEGOOD,2018-Q4,0.07860576
2899,CHL,TRADEGOOD,2019-Q1,-1.62085
2900,CHL,TRADEGOOD,2019-Q2,-7.357068
2901,CHL,TRADEGOOD,2019-Q3,3.025183
2902,CHL,TRADEGOOD,2019-Q4,-5.360332
2903,CHL,TRADEGOOD,2020-Q1,3.939242
2904,CHN,TRADEGOOD,1998-Q2,-3.37817
2905,CHN,TRADEGOOD,1998-Q3,-3.075032
2906,CHN,TRADEGOOD,1998-Q4,-0.5034689
2907,CHN,TRADEGOOD,1999-Q1,-2.84773
2908,CHN,TRADEGOOD,1999-Q2,5.142364
2909,CHN,TRADEGOOD,1999-Q3,12.24104
2910,CHN,TRADEGOOD,1999-Q4,4.378802
2911,CHN,TRADEGOOD,2000-Q1,10.65527
2912,CHN,TRADEGOOD,2000-Q2,6.002223
2913,CHN,TRADEGOOD,2000-Q3,2.232011
2914,CHN,TRADEGOOD,2000-Q4,-1.633354
2915,CHN,TRADEGOOD,2001-Q1,6.849657
2916,CHN,TRADEGOOD,2001-Q2,-2.680985
2917,CHN,TRADEGOOD,2001-Q3,1.599197
2918,CHN,TRADEGOOD,2001-Q4,1.140493
2919,CHN,TRADEGOOD,2002-Q1,8.926761
2920,CHN,TRADEGOOD,2002-Q2,5.324351
2921,CHN,TRADEGOOD,2002-Q3,10.37068
2922,CHN,TRADEGOOD,2002-Q4,3.066473
2923,CHN,TRADEGOOD,2003-Q1,10.94932
2924,CHN,TRADEGOOD,2003-Q2,6.442953
2925,CHN,TRADEGOOD,2003-Q3,6.947858
2926,CHN,TRADEGOOD,2003-Q4,10.71078
2927,CHN,TRADEGOOD,2004-Q1,5.356122
2928,CHN,TRADEGOOD,2004-Q2,9.813984
2929,CHN,TRADEGOOD,2004-Q3,5.36704
2930,CHN,TRADEGOOD,2004-Q4,10.96768
2931,CHN,TRADEGOOD,2005-Q1,5.506638
2932,CHN,TRADEGOOD,2005-Q2,6.18026
2933,CHN,TRADEGOOD,2005-Q3,3.715139
2934,CHN,TRADEGOOD,2005-Q4,5.560708
2935,CHN,TRADEGOOD,2006-Q1,8.19152
2936,CHN,TRADEGOOD,2006-Q2,5.092516
2937,CHN,TRADEGOOD,2006-Q3,7.154303
2938,CHN,TRADEGOOD,2006-Q4,5.871506
2939,CHN,TRADEGOOD,2007-Q1,9.008862
2940,CHN,TRADEGOOD,2007-Q2,3.379044
2941,CHN,TRADEGOOD,2007-Q3,5.335417
2942,CHN,TRADEGOOD,2007-Q4,2.255828
2943,CHN,TRADEGOOD,2008-Q1,8.269169
2944,CHN,TRADEGOOD,2008-Q2,5.103629
2945,CHN,TRADEGOOD,2008-Q3,5.155324
2946,CHN,TRADEGOOD,2008-Q4,-13.08512
2947,CHN,TRADEGOOD,2009-Q1,-15.9687
2948,CHN,TRADEGOOD,2009-Q2,-0.1866534
2949,CHN,TRADEGOOD,2009-Q3,9.261121
2950,CHN,TRADEGOOD,2009-Q4,9.051705
2951,CHN,TRADEGOOD,2010-Q1,9.097525
2952,CHN,TRADEGOOD,2010-Q2,7.372735
2953,CHN,TRADEGOOD,2010-Q3,3.721913
2954,CHN,TRADEGOOD,2010-Q4,3.462159
2955,CHN,TRADEGOOD,2011-Q1,7.916884
2956,CHN,TRADEGOOD,2011-Q2,4.68173
2957,CHN,TRADEGOOD,2011-Q3,3.282658
2958,CHN,TRADEGOOD,2011-Q4,-1.596199
2959,CHN,TRADEGOOD,2012-Q1,1.472175
2960,CHN,TRADEGOOD,2012-Q2,6.92056
2961,CHN,TRADEGOOD,2012-Q3,-1.385365
2962,CHN,TRADEGOOD,2012-Q4,1.306542
2963,CHN,TRADEGOOD,2013-Q1,11.94401
2964,CHN,TRADEGOOD,2013-Q2,-6.842849
2965,CHN,TRADEGOOD,2013-Q3,-2.003029
2966,CHN,TRADEGOOD,2013-Q4,3.938639
2967,CHN,TRADEGOOD,2014-Q1,1.136997
2968,CHN,TRADEGOOD,2014-Q2,2.143791
2969,CHN,TRADEGOOD,2014-Q3,4.565022
2970,CHN,TRADEGOOD,2014-Q4,-0.7406206
2971,CHN,TRADEGOOD,2015-Q1,3.247689
2972,CHN,TRADEGOOD,2015-Q2,-9.198154
2973,CHN,TRADEGOOD,2015-Q3,0.5372921
2974,CHN,TRADEGOOD,2015-Q4,-0.1474528
